-0
-0,40520535522964
-0,406088512016012
-0,406972636078294
-0,40785772744222
-0,408743786133599
-0,409630812178236
-0,410518805601996
-0,411407766430756
-0,412297694690409
-0,413188590406889
-0,414080453606161
-0,414973284314229
-0,415867082557114
-0,416761848360864
-0,41765758175157
-0,418554282755323
-0,419451951398287
-0,420350587706608
-0,421250191706491
-0,42215076342417
-0,423052302885878
-0,423954810117934
-0,424858285146627
-0,425762727998332
-0,426668138699384
-0,427574517276184
-0,428481863755209
-0,429390178162862
-0,430299460525688
-0,431209710870164
-0,432120929222847
-0,433033115610328
-0,433946270059195
-0,434860392596093
-0,435775483247696
-0,436691542040691
-0,437608569001782
-0,438526564157755
-0,439445527535369
-0,440365459161441
-0,441286359062801
-0,442208227266349
-0,443131063798944
-0,44405486868753
-0,44497964195908
-0,445905383640564
-0,446832093758999
-0,447759772341428
-0,448688419414935
-0,449618035006608
-0,450548619143603
-0,451480171853063
-0,452412693162174
-0,453346183098176
-0,454280641688314
-0,455216068959857
-0,456152464940104
-0,457089829656425
-0,458028163136177
-0,45896746540673
-0,459907736495552
-0,460848976430057
-0,461791185237757
-0,462734362946165
-0,463678509582806
-0,464623625175264
-0,465569709751122
-0,466516763338049
-0,467464785963685
-0,468413777655712
-0,469363738441857
-0,470314668349872
-0,471266567407525
-0,472219435642629
-0,473173273083034
-0,474128079756582
-0,475083855691182
-0,476040600914757
-0,476998315455248
-0,477956999340662
-0,478916652598997
-0,479877275258303
-0,480838867346662
-0,48180142889214
-0,482764959922903
-0,483729460467103
-0,484694930552905
-0,485661370208547
-0,486628779462293
-0,487597158342396
-0,488566506877177
-0,489536825094973
-0,490508113024134
-0,491480370693068
-0,492453598130197
-0,493427795363985
-0,49440296242291
-0,49537909933548
-0,496356206130244
-0,497334282835766
-0,498313329480666
-0,499293346093552
-0,5002743327031
-0,501256289338002
